,GPPractice,depression,alzheimers,blood pressure,hypertension,diabeties,cardiovascular disease,insomnia,addiction,social anxiety,NumberOfPaidItems,loneliness,Date,HBT,Postcode,pcstrip
7328,63508,700,22,687,695,99,505,41,0,26,10466,2062,202203,S08000032,G74 3BE,G74 3BE
7329,63508,700,22,687,695,99,505,41,0,26,10466,2062,202203,S08000032,G74 3BE,G74 3BE
7330,63512,279,0,302,304,77,299,20,0,5,4167,979,202203,S08000032,ML9 1EX,ML9 1EX
7331,63512,279,0,302,304,77,299,20,0,5,4167,979,202203,S08000032,ML9 1EX,ML9 1EX
7332,63512,279,0,302,304,77,299,20,0,5,4167,979,202203,S08000032,ML9 1EX,ML9 1EX
7333,63527,1420,24,1436,1447,225,987,105,0,12,18977,4208,202203,S08000032,ML9 1RJ,ML9 1RJ
7334,63527,1420,24,1436,1447,225,987,105,0,12,18977,4208,202203,S08000032,ML9 1RJ,ML9 1RJ
7335,63527,1420,24,1436,1447,225,987,105,0,12,18977,4208,202203,S08000032,ML9 1RJ,ML9 1RJ
7336,63546,1078,2,919,927,164,621,93,0,14,14349,2885,202203,S08000032,ML1 5JU,ML1 5JU
7337,63546,1078,2,919,927,164,621,93,0,14,14349,2885,202203,S08000032,ML1 5JU,ML1 5JU
7338,63546,1078,2,919,927,164,621,93,0,14,14349,2885,202203,S08000032,ML1 5JU,ML1 5JU
7339,63616,2179,29,1392,1419,282,1253,168,0,50,23850,5330,202203,S08000032,ML9 2BJ,ML9 2BJ
7340,63616,2179,29,1392,1419,282,1253,168,0,50,23850,5330,202203,S08000032,ML9 2BJ,ML9 2BJ
7341,63616,2179,29,1392,1419,282,1253,168,0,50,23850,5330,202203,S08000032,ML9 2BJ,ML9 2BJ
7342,63724,2107,62,1777,1784,277,1246,169,0,13,28351,5645,202203,S08000032,ML10 6AS,ML10 6AS
7343,63724,2107,62,1777,1784,277,1246,169,0,13,28351,5645,202203,S08000032,ML10 6AS,ML10 6AS
7344,63724,2107,62,1777,1784,277,1246,169,0,13,28351,5645,202203,S08000032,ML10 6AS,ML10 6AS
7345,63739,996,25,906,914,162,775,98,0,13,13249,2970,202203,S08000032,ML10 6AS,ML10 6AS
7346,63739,996,25,906,914,162,775,98,0,13,13249,2970,202203,S08000032,ML10 6AS,ML10 6AS
7347,63739,996,25,906,914,162,775,98,0,13,13249,2970,202203,S08000032,ML10 6AS,ML10 6AS
7348,63813,851,19,857,864,124,617,69,0,8,12653,2544,202203,S08000032,G71 7NE,G71 7NE
7349,63813,851,19,857,864,124,617,69,0,8,12653,2544,202203,S08000032,G71 7NE,G71 7NE
7350,63813,851,19,857,864,124,617,69,0,8,12653,2544,202203,S08000032,G71 7NE,G71 7NE
7351,63828,1104,5,1074,1081,205,828,58,0,21,15223,3281,202203,S08000032,G71 5SU,G71 5SU
7352,63828,1104,5,1074,1081,205,828,58,0,21,15223,3281,202203,S08000032,G71 5SU,G71 5SU
7353,63828,1104,5,1074,1081,205,828,58,0,21,15223,3281,202203,S08000032,G71 5SU,G71 5SU
7354,63832,416,14,299,301,65,301,32,0,4,5351,1129,202203,S08000032,G71 5RR,G71 5RR
7355,63832,416,14,299,301,65,301,32,0,4,5351,1129,202203,S08000032,G71 5RR,G71 5RR
7356,63832,416,14,299,301,65,301,32,0,4,5351,1129,202203,S08000032,G71 5RR,G71 5RR
7357,63890,538,7,715,722,107,484,17,0,6,8433,1875,202203,S08000032,ML2 9AX,ML2 9AX
7358,63890,538,7,715,722,107,484,17,0,6,8433,1875,202203,S08000032,ML2 9AX,ML2 9AX
7359,63890,538,7,715,722,107,484,17,0,6,8433,1875,202203,S08000032,ML2 9AX,ML2 9AX
7360,63902,397,1,226,228,40,181,89,0,4,4612,936,202203,S08000032,ML2 7LP,ML2 7LP
7361,63902,397,1,226,228,40,181,89,0,4,4612,936,202203,S08000032,ML2 7LP,ML2 7LP
7362,63902,397,1,226,228,40,181,89,0,4,4612,936,202203,S08000032,ML2 7LP,ML2 7LP
7363,63917,971,17,1186,1189,178,753,49,0,9,13036,3157,202203,S08000032,ML11 8HJ,ML11 8HJ
7364,63917,971,17,1186,1189,178,753,49,0,9,13036,3157,202203,S08000032,ML11 8HJ,ML11 8HJ
7365,63917,971,17,1186,1189,178,753,49,0,9,13036,3157,202203,S08000032,ML11 8HJ,ML11 8HJ
7366,63921,1445,51,1384,1400,279,1101,120,0,14,22068,4396,202203,S08000032,ML11 7DH,ML11 7DH
7367,63921,1445,51,1384,1400,279,1101,120,0,14,22068,4396,202203,S08000032,ML11 7DH,ML11 7DH
7368,63921,1445,51,1384,1400,279,1101,120,0,14,22068,4396,202203,S08000032,ML11 7DH,ML11 7DH
7369,65931,20,0,5,5,2,5,0,1,0,146,33,202203,S08000032,G72 0BS,G72 0BS
7370,65931,20,0,5,5,2,5,0,1,0,146,33,202203,S08000032,G72 0BS,G72 0BS
7371,65931,20,0,5,5,2,5,0,1,0,146,33,202203,S08000032,G72 0BS,G72 0BS
7372,70075,563,15,728,729,107,593,42,1,2,9051,2050,202203,S08000024,EH10 6QT,EH10 6QT
7373,70075,563,15,728,729,107,593,42,1,2,9051,2050,202203,S08000024,EH10 6QT,EH10 6QT
7374,70075,563,15,728,729,107,593,42,1,2,9051,2050,202203,S08000024,EH10 6QT,EH10 6QT
7375,70094,653,15,471,475,72,354,47,1,9,7302,1617,202203,S08000024,EH3 6EH,EH3 6EH
7376,70094,653,15,471,475,72,354,47,1,9,7302,1617,202203,S08000024,EH3 6EH,EH3 6EH
7377,70094,653,15,471,475,72,354,47,1,9,7302,1617,202203,S08000024,EH3 6EH,EH3 6EH
7378,70107,249,6,208,210,36,144,26,0,5,3363,671,202203,S08000024,EH3 9QQ,EH3 9QQ
7379,70107,249,6,208,210,36,144,26,0,5,3363,671,202203,S08000024,EH3 9QQ,EH3 9QQ
7380,70107,249,6,208,210,36,144,26,0,5,3363,671,202203,S08000024,EH3 9QQ,EH3 9QQ
7381,70126,356,25,401,404,96,306,26,42,26,5611,1255,202203,S08000024,EH15 3LL,EH15 3LL
7382,70126,356,25,401,404,96,306,26,42,26,5611,1255,202203,S08000024,EH15 3LL,EH15 3LL
7383,70126,356,25,401,404,96,306,26,42,26,5611,1255,202203,S08000024,EH15 3LL,EH15 3LL
7384,70131,697,35,1098,1110,125,717,45,1,6,12159,2730,202203,S08000024,EH13 0LB,EH13 0LB
7385,70131,697,35,1098,1110,125,717,45,1,6,12159,2730,202203,S08000024,EH13 0LB,EH13 0LB
7386,70131,697,35,1098,1110,125,717,45,1,6,12159,2730,202203,S08000024,EH13 0LB,EH13 0LB
7387,70164,615,31,665,669,146,464,33,1,1,9269,1959,202203,S08000024,EH17 7AB,EH17 7AB
7388,70164,615,31,665,669,146,464,33,1,1,9269,1959,202203,S08000024,EH17 7AB,EH17 7AB
7389,70164,615,31,665,669,146,464,33,1,1,9269,1959,202203,S08000024,EH17 7AB,EH17 7AB
7390,70179,891,10,517,521,126,363,61,25,22,8425,1997,202203,S08000024,EH6 8HQ,EH6 8HQ
7391,70179,891,10,517,521,126,363,61,25,22,8425,1997,202203,S08000024,EH6 8HQ,EH6 8HQ
7392,70179,891,10,517,521,126,363,61,25,22,8425,1997,202203,S08000024,EH6 8HQ,EH6 8HQ
7393,70198,325,12,241,242,60,221,19,50,6,4995,929,202203,S08000024,EH16 4DT,EH16 4DT
7394,70198,325,12,241,242,60,221,19,50,6,4995,929,202203,S08000024,EH16 4DT,EH16 4DT
7395,70198,325,12,241,242,60,221,19,50,6,4995,929,202203,S08000024,EH16 4DT,EH16 4DT
7396,70215,1215,21,706,709,231,628,78,128,6,14538,3010,202203,S08000024,EH16 4DT,EH16 4DT
7397,70215,1215,21,706,709,231,628,78,128,6,14538,3010,202203,S08000024,EH16 4DT,EH16 4DT
7398,70215,1215,21,706,709,231,628,78,128,6,14538,3010,202203,S08000024,EH16 4DT,EH16 4DT
7399,70220,843,43,1117,1126,172,709,65,15,1,13017,2973,202203,S08000024,EH12 7TB,EH12 7TB
7400,70220,843,43,1117,1126,172,709,65,15,1,13017,2973,202203,S08000024,EH12 7TB,EH12 7TB
7401,70220,843,43,1117,1126,172,709,65,15,1,13017,2973,202203,S08000024,EH12 7TB,EH12 7TB
7402,70234,701,12,539,541,103,409,56,10,5,8545,1832,202203,S08000024,EH5 3EL,EH5 3EL
7403,70234,701,12,539,541,103,409,56,10,5,8545,1832,202203,S08000024,EH5 3EL,EH5 3EL
7404,70234,701,12,539,541,103,409,56,10,5,8545,1832,202203,S08000024,EH5 3EL,EH5 3EL
7405,70253,1026,24,880,891,227,717,51,1,15,13742,2937,202203,S08000024,EH11 3RA,EH11 3RA
7406,70253,1026,24,880,891,227,717,51,1,15,13742,2937,202203,S08000024,EH11 3RA,EH11 3RA
7407,70253,1026,24,880,891,227,717,51,1,15,13742,2937,202203,S08000024,EH11 3RA,EH11 3RA
7408,70268,633,4,376,384,87,307,27,9,26,6586,1451,202203,S08000024,EH7 5EG,EH7 5EG
7409,70268,633,4,376,384,87,307,27,9,26,6586,1451,202203,S08000024,EH7 5EG,EH7 5EG
7410,70268,633,4,376,384,87,307,27,9,26,6586,1451,202203,S08000024,EH7 5EG,EH7 5EG
7411,70272,775,60,750,761,137,572,46,4,15,12173,2355,202203,S08000024,EH5 3AH,EH5 3AH
7412,70272,775,60,750,761,137,572,46,4,15,12173,2355,202203,S08000024,EH5 3AH,EH5 3AH
7413,70272,775,60,750,761,137,572,46,4,15,12173,2355,202203,S08000024,EH5 3AH,EH5 3AH
7414,70291,521,19,535,539,124,429,27,10,4,7633,1669,202203,S08000024,EH16 5QU,EH16 5QU
7415,70291,521,19,535,539,124,429,27,10,4,7633,1669,202203,S08000024,EH16 5QU,EH16 5QU
7416,70291,521,19,535,539,124,429,27,10,4,7633,1669,202203,S08000024,EH16 5QU,EH16 5QU
7417,70319,495,19,613,620,62,386,55,12,12,7567,1649,202203,S08000024,EH3 7EB,EH3 7EB
7418,70319,495,19,613,620,62,386,55,12,12,7567,1649,202203,S08000024,EH3 7EB,EH3 7EB
7419,70319,495,19,613,620,62,386,55,12,12,7567,1649,202203,S08000024,EH3 7EB,EH3 7EB
7420,70323,618,26,727,736,75,562,58,0,21,9021,2075,202203,S08000024,EH10 4EY,EH10 4EY
7421,70323,618,26,727,736,75,562,58,0,21,9021,2075,202203,S08000024,EH10 4EY,EH10 4EY
7422,70323,618,26,727,736,75,562,58,0,21,9021,2075,202203,S08000024,EH10 4EY,EH10 4EY
7423,70361,765,46,1110,1114,173,774,53,19,7,13163,2944,202203,S08000024,EH12 7UN,EH12 7UN
7424,70361,765,46,1110,1114,173,774,53,19,7,13163,2944,202203,S08000024,EH12 7UN,EH12 7UN
7425,70361,765,46,1110,1114,173,774,53,19,7,13163,2944,202203,S08000024,EH12 7UN,EH12 7UN
7426,70376,560,11,609,610,103,438,29,0,6,8407,1751,202203,S08000024,EH16 6JT,EH16 6JT
7427,70376,560,11,609,610,103,438,29,0,6,8407,1751,202203,S08000024,EH16 6JT,EH16 6JT
7428,70376,560,11,609,610,103,438,29,0,6,8407,1751,202203,S08000024,EH16 6JT,EH16 6JT
7429,70381,607,8,384,387,90,271,60,33,8,6283,1456,202203,S08000024,EH8 9DX,EH8 9DX
7430,70381,607,8,384,387,90,271,60,33,8,6283,1456,202203,S08000024,EH8 9DX,EH8 9DX
7431,70381,607,8,384,387,90,271,60,33,8,6283,1456,202203,S08000024,EH8 9DX,EH8 9DX
7432,70408,438,20,601,604,68,369,44,7,14,6740,1550,202203,S08000024,EH3 6EH,EH3 6EH
7433,70408,438,20,601,604,68,369,44,7,14,6740,1550,202203,S08000024,EH3 6EH,EH3 6EH
7434,70408,438,20,601,604,68,369,44,7,14,6740,1550,202203,S08000024,EH3 6EH,EH3 6EH
7435,70412,400,53,484,490,56,348,17,0,13,6907,1364,202203,S08000024,EH9 1AG,EH9 1AG
7436,70412,400,53,484,490,56,348,17,0,13,6907,1364,202203,S08000024,EH9 1AG,EH9 1AG
7437,70412,400,53,484,490,56,348,17,0,13,6907,1364,202203,S08000024,EH9 1AG,EH9 1AG
7438,70427,701,47,910,915,181,664,66,20,8,11488,2594,202203,S08000024,EH15 3LL,EH15 3LL
7439,70427,701,47,910,915,181,664,66,20,8,11488,2594,202203,S08000024,EH15 3LL,EH15 3LL
7440,70427,701,47,910,915,181,664,66,20,8,11488,2594,202203,S08000024,EH15 3LL,EH15 3LL
7441,70451,291,45,197,201,51,173,32,4,4,4081,797,202203,S08000024,EH3 9HW,EH3 9HW
7442,70451,291,45,197,201,51,173,32,4,4,4081,797,202203,S08000024,EH3 9HW,EH3 9HW
7443,70451,291,45,197,201,51,173,32,4,4,4081,797,202203,S08000024,EH3 9HW,EH3 9HW
7444,70470,312,17,217,220,57,186,16,6,5,3456,814,202203,S08000024,EH16 5HQ,EH16 5HQ
7445,70470,312,17,217,220,57,186,16,6,5,3456,814,202203,S08000024,EH16 5HQ,EH16 5HQ
7446,70470,312,17,217,220,57,186,16,6,5,3456,814,202203,S08000024,EH8 9RD,EH8 9RD
7447,70499,422,8,314,317,76,230,22,10,9,5288,1085,202203,S08000024,EH7 4AT,EH7 4AT
7448,70499,422,8,314,317,76,230,22,10,9,5288,1085,202203,S08000024,EH7 4AT,EH7 4AT
7449,70499,422,8,314,317,76,230,22,10,9,5288,1085,202203,S08000024,EH7 4AT,EH7 4AT
7450,70501,435,24,532,535,83,364,48,0,12,7489,1489,202203,S08000024,EH12 5QX,EH12 5QX
7451,70501,435,24,532,535,83,364,48,0,12,7489,1489,202203,S08000024,EH12 5QX,EH12 5QX
7452,70501,435,24,532,535,83,364,48,0,12,7489,1489,202203,S08000024,EH12 5QX,EH12 5QX
7453,70516,646,10,660,661,172,490,28,9,6,9420,2016,202203,S08000024,EH16 6RN,EH16 6RN
7454,70516,646,10,660,661,172,490,28,9,6,9420,2016,202203,S08000024,EH16 6RN,EH16 6RN
7455,70516,646,10,660,661,172,490,28,9,6,9420,2016,202203,S08000024,EH16 6RN,EH16 6RN
7456,70521,276,6,173,175,54,146,38,5,6,3526,700,202203,S08000024,EH7 4AT,EH7 4AT
7457,70521,276,6,173,175,54,146,38,5,6,3526,700,202203,S08000024,EH7 4AT,EH7 4AT
7458,70521,276,6,173,175,54,146,38,5,6,3526,700,202203,S08000024,EH7 4AT,EH7 4AT
7459,70535,364,34,626,630,81,476,23,0,2,7832,1608,202203,S08000024,EH4 3TH,EH4 3TH
7460,70535,364,34,626,630,81,476,23,0,2,7832,1608,202203,S08000024,EH4 3TH,EH4 3TH
7461,70535,364,34,626,630,81,476,23,0,2,7832,1608,202203,S08000024,EH4 3TH,EH4 3TH
7462,70569,456,8,448,453,101,331,32,9,4,6303,1390,202203,S08000024,EH7 6UJ,EH7 6UJ
7463,70569,456,8,448,453,101,331,32,9,4,6303,1390,202203,S08000024,EH7 6UJ,EH7 6UJ
7464,70569,456,8,448,453,101,331,32,9,4,6303,1390,202203,S08000024,EH7 6UJ,EH7 6UJ
7465,70573,836,24,816,819,231,667,61,40,4,12869,2678,202203,S08000024,EH5 2LY,EH5 2LY
7466,70573,836,24,816,819,231,667,61,40,4,12869,2678,202203,S08000024,EH5 2LY,EH5 2LY
7467,70573,836,24,816,819,231,667,61,40,4,12869,2678,202203,S08000024,EH5 2LY,EH5 2LY
7468,70588,883,24,660,660,179,468,65,33,6,11141,2312,202203,S08000024,EH17 7PR,EH17 7PR
7469,70588,883,24,660,660,179,468,65,33,6,11141,2312,202203,S08000024,EH17 7PR,EH17 7PR
7470,70588,883,24,660,660,179,468,65,33,6,11141,2312,202203,S08000024,EH17 7PR,EH17 7PR
7471,70592,834,1,128,131,22,105,42,2,32,4928,1137,202203,S08000024,EH8 9AL,EH8 9AL
7472,70592,834,1,128,131,22,105,42,2,32,4928,1137,202203,S08000024,EH8 9AL,EH8 9AL
7473,70592,834,1,128,131,22,105,42,2,32,4928,1137,202203,S08000024,EH8 9AL,EH8 9AL
7474,70605,491,42,509,515,91,433,32,24,1,8303,1628,202203,S08000024,EH15 1NY,EH15 1NY
7475,70605,491,42,509,515,91,433,32,24,1,8303,1628,202203,S08000024,EH15 1NY,EH15 1NY
7476,70605,491,42,509,515,91,433,32,24,1,8303,1628,202203,S08000024,EH15 1NY,EH15 1NY
7477,70610,703,60,863,868,126,625,44,26,10,11148,2452,202203,S08000024,EH13 9AF,EH13 9AF
7478,70610,703,60,863,868,126,625,44,26,10,11148,2452,202203,S08000024,EH13 9AF,EH13 9AF
7479,70610,703,60,863,868,126,625,44,26,10,11148,2452,202203,S08000024,EH13 9AF,EH13 9AF
7480,70639,685,18,801,806,94,635,56,9,9,10183,2303,202203,S08000024,EH16 5TY,EH16 5TY
7481,70639,685,18,801,806,94,635,56,9,9,10183,2303,202203,S08000024,EH16 5TY,EH16 5TY
7482,70639,685,18,801,806,94,635,56,9,9,10183,2303,202203,S08000024,EH16 5TY,EH16 5TY
7483,70658,509,14,530,537,104,424,18,8,6,7152,1614,202203,S08000024,EH8 7RX,EH8 7RX
7484,70658,509,14,530,537,104,424,18,8,6,7152,1614,202203,S08000024,EH8 7RX,EH8 7RX
7485,70658,509,14,530,537,104,424,18,8,6,7152,1614,202203,S08000024,EH8 7RX,EH8 7RX
7486,70662,1477,15,1089,1095,294,783,156,140,20,20387,3960,202203,S08000024,EH4 4PL,EH4 4PL
7487,70662,1477,15,1089,1095,294,783,156,140,20,20387,3960,202203,S08000024,EH4 4PL,EH4 4PL
7488,70662,1477,15,1089,1095,294,783,156,140,20,20387,3960,202203,S08000024,EH4 4PL,EH4 4PL
7489,70709,402,10,499,504,79,304,38,0,1,6466,1337,202203,S08000024,EH4 5BP,EH4 5BP
7490,70709,402,10,499,504,79,304,38,0,1,6466,1337,202203,S08000024,EH4 5BP,EH4 5BP
7491,70709,402,10,499,504,79,304,38,0,1,6466,1337,202203,S08000024,EH4 5BP,EH4 5BP
7492,70747,468,17,454,461,95,322,17,0,2,7085,1380,202203,S08000024,EH6 4NY,EH6 4NY
7493,70747,468,17,454,461,95,322,17,0,2,7085,1380,202203,S08000024,EH6 4NY,EH6 4NY
7494,70747,468,17,454,461,95,322,17,0,2,7085,1380,202203,S08000024,EH6 4NY,EH6 4NY
7495,70766,50,1,64,64,17,44,1,0,4,826,177,202203,S08000024,EH9 1JA,EH9 1JA
7496,70766,50,1,64,64,17,44,1,0,4,826,177,202203,S08000024,EH9 1JA,EH9 1JA
7497,70766,50,1,64,64,17,44,1,0,4,826,177,202203,S08000024,EH9 1JA,EH9 1JA
7498,70785,1088,64,958,967,217,832,70,13,10,15741,3251,202203,S08000024,EH7 6RU,EH7 6RU
7499,70785,1088,64,958,967,217,832,70,13,10,15741,3251,202203,S08000024,EH7 6RU,EH7 6RU
7500,70785,1088,64,958,967,217,832,70,13,10,15741,3251,202203,S08000024,EH7 6RU,EH7 6RU
7501,70790,455,33,576,582,62,380,55,2,11,7259,1569,202203,S08000024,EH10 5ER,EH10 5ER
7502,70790,455,33,576,582,62,380,55,2,11,7259,1569,202203,S08000024,EH10 5ER,EH10 5ER
7503,70790,455,33,576,582,62,380,55,2,11,7259,1569,202203,S08000024,EH10 5ER,EH10 5ER
7504,70841,385,3,278,279,49,188,31,8,8,4249,943,202203,S08000024,EH8 9RU,EH8 9RU
7505,70841,385,3,278,279,49,188,31,8,8,4249,943,202203,S08000024,EH8 9RU,EH8 9RU
7506,70841,385,3,278,279,49,188,31,8,8,4249,943,202203,S08000024,EH8 9RU,EH8 9RU
7507,70893,303,7,374,375,66,271,6,7,5,4664,1035,202203,S08000024,EH16 5TY,EH16 5TY
7508,70893,303,7,374,375,66,271,6,7,5,4664,1035,202203,S08000024,EH16 5TY,EH16 5TY
7509,70893,303,7,374,375,66,271,6,7,5,4664,1035,202203,S08000024,EH16 5TY,EH16 5TY
7510,70906,442,5,285,291,55,233,59,36,5,5342,1121,202203,S08000024,EH11 4AU,EH11 4AU
7511,70906,442,5,285,291,55,233,59,36,5,5342,1121,202203,S08000024,EH11 4AU,EH11 4AU
7512,70906,442,5,285,291,55,233,59,36,5,5342,1121,202203,S08000024,EH11 4AU,EH11 4AU
7513,70911,935,11,853,859,161,636,40,70,12,12728,2712,202203,S08000024,EH11 4AU,EH11 4AU
7514,70911,935,11,853,859,161,636,40,70,12,12728,2712,202203,S08000024,EH11 4AU,EH11 4AU
7515,70911,935,11,853,859,161,636,40,70,12,12728,2712,202203,S08000024,EH11 4AU,EH11 4AU
7516,70925,233,3,113,114,21,95,22,0,2,2395,488,202203,S08000024,EH14 4AS,EH14 4AS
7517,70925,233,3,113,114,21,95,22,0,2,2395,488,202203,S08000024,EH14 4AS,EH14 4AS
7518,70925,233,3,113,114,21,95,22,0,2,2395,488,202203,S08000024,EH14 4AS,EH14 4AS
7519,70930,1131,47,1335,1341,146,941,81,0,6,16242,3687,202203,S08000024,EH14 5QB,EH14 5QB
7520,70930,1131,47,1335,1341,146,941,81,0,6,16242,3687,202203,S08000024,EH14 5QB,EH14 5QB
7521,70930,1131,47,1335,1341,146,941,81,0,6,16242,3687,202203,S08000024,EH14 5QB,EH14 5QB
7522,70963,268,0,37,37,4,20,30,402,0,2305,761,202203,S08000024,EH1 1NA,EH1 1NA
7523,70963,268,0,37,37,4,20,30,402,0,2305,761,202203,S08000024,EH1 1NA,EH1 1NA
7524,70963,268,0,37,37,4,20,30,402,0,2305,761,202203,S08000024,EH1 1NA,EH1 1NA
7525,70978,631,10,493,496,115,350,27,53,7,7666,1682,202203,S08000024,EH14 3JF,EH14 3JF
7526,70978,631,10,493,496,115,350,27,53,7,7666,1682,202203,S08000024,EH14 3JF,EH14 3JF
7527,70978,631,10,493,496,115,350,27,53,7,7666,1682,202203,S08000024,EH14 3JF,EH14 3JF
7528,70982,343,0,270,271,51,157,28,13,2,4215,863,202203,S08000024,EH6 5JA,EH6 5JA
7529,70982,343,0,270,271,51,157,28,13,2,4215,863,202203,S08000024,EH6 5JA,EH6 5JA
7530,70982,343,0,270,271,51,157,28,13,2,4215,863,202203,S08000024,EH6 5JA,EH6 5JA
7531,70997,649,22,649,657,139,429,42,15,11,9544,1953,202203,S08000024,EH14 1NQ,EH14 1NQ
7532,70997,649,22,649,657,139,429,42,15,11,9544,1953,202203,S08000024,EH14 1NQ,EH14 1NQ
7533,70997,649,22,649,657,139,429,42,15,11,9544,1953,202203,S08000024,EH14 1NQ,EH14 1NQ
7534,71011,365,10,217,221,53,149,29,12,6,3858,839,202203,S08000024,EH3 9QQ,EH3 9QQ
7535,71011,365,10,217,221,53,149,29,12,6,3858,839,202203,S08000024,EH3 9QQ,EH3 9QQ
7536,71011,365,10,217,221,53,149,29,12,6,3858,839,202203,S08000024,EH3 9QQ,EH3 9QQ
7537,71025,461,23,669,673,90,423,40,18,1,8372,1728,202203,S08000024,EH12 5SS,EH12 5SS
7538,71025,461,23,669,673,90,423,40,18,1,8372,1728,202203,S08000024,EH12 5SS,EH12 5SS
7539,71025,461,23,669,673,90,423,40,18,1,8372,1728,202203,S08000024,EH12 5SS,EH12 5SS
7540,71082,561,7,489,493,123,376,48,41,16,7828,1649,202203,S08000024,EH11 2JL,EH11 2JL
7541,71082,561,7,489,493,123,376,48,41,16,7828,1649,202203,S08000024,EH11 2JL,EH11 2JL
7542,71082,561,7,489,493,123,376,48,41,16,7828,1649,202203,S08000024,EH11 2JL,EH11 2JL
7543,71097,491,9,565,566,114,373,15,1,3,6133,1569,202203,S08000024,EH13 9AF,EH13 9AF
7544,71097,491,9,565,566,114,373,15,1,3,6133,1569,202203,S08000024,EH13 9AF,EH13 9AF
7545,71097,491,9,565,566,114,373,15,1,3,6133,1569,202203,S08000024,EH13 9AF,EH13 9AF
7546,71114,892,10,656,662,134,452,66,30,58,11176,2246,202203,S08000024,EH6 4EG,EH6 4EG
7547,71114,892,10,656,662,134,452,66,30,58,11176,2246,202203,S08000024,EH6 4EG,EH6 4EG
7548,71114,892,10,656,662,134,452,66,30,58,11176,2246,202203,S08000024,EH6 4EG,EH6 4EG
7549,71129,504,33,847,861,98,547,48,0,4,9458,2091,202203,S08000024,EH4 6NS,EH4 6NS
7550,71129,504,33,847,861,98,547,48,0,4,9458,2091,202203,S08000024,EH4 6NS,EH4 6NS
7551,71129,504,33,847,861,98,547,48,0,4,9458,2091,202203,S08000024,EH4 6NS,EH4 6NS
7552,71171,10,0,4,4,3,2,0,1,0,65,20,202203,S08000024,EH9 1JZ,EH9 1JZ
7553,71171,10,0,4,4,3,2,0,1,0,65,20,202203,S08000024,EH9 1JZ,EH9 1JZ
7554,71171,10,0,4,4,3,2,0,1,0,65,20,202203,S08000024,EH10 5HF,EH10 5HF
7555,71222,352,3,190,192,38,139,29,0,9,3729,753,202203,S08000024,EH3 9QQ,EH3 9QQ
7556,71222,352,3,190,192,38,139,29,0,9,3729,753,202203,S08000024,EH3 9QQ,EH3 9QQ
7557,71222,352,3,190,192,38,139,29,0,9,3729,753,202203,S08000024,EH3 9QQ,EH3 9QQ
7558,71326,595,8,622,632,87,424,72,20,15,7659,1838,202203,S08000024,EH3 5EU,EH3 5EU
7559,71326,595,8,622,632,87,424,72,20,15,7659,1838,202203,S08000024,EH3 5EU,EH3 5EU
7560,71326,595,8,622,632,87,424,72,20,15,7659,1838,202203,S08000024,EH3 5EU,EH3 5EU
7561,71364,421,5,380,384,81,249,21,11,17,5839,1172,202203,S08000024,EH6 6TL,EH6 6TL
7562,71364,421,5,380,384,81,249,21,11,17,5839,1172,202203,S08000024,EH6 6TL,EH6 6TL
7563,71364,421,5,380,384,81,249,21,11,17,5839,1172,202203,S08000024,EH6 6TL,EH6 6TL
7564,71379,386,15,117,118,34,88,11,70,15,3669,722,202203,S08000024,EH9 1JZ,EH9 1JZ
7565,71379,386,15,117,118,34,88,11,70,15,3669,722,202203,S08000024,EH9 1JZ,EH9 1JZ
7566,71379,386,15,117,118,34,88,11,70,15,3669,722,202203,S08000024,EH8 9RD,EH8 9RD
7567,71398,453,6,380,381,91,307,12,19,10,6071,1269,202203,S08000024,EH6 8BW,EH6 8BW
7568,71398,453,6,380,381,91,307,12,19,10,6071,1269,202203,S08000024,EH6 8BW,EH6 8BW
7569,71398,453,6,380,381,91,307,12,19,10,6071,1269,202203,S08000024,EH6 8BW,EH6 8BW
7570,71401,290,14,278,279,49,216,18,3,9,4520,869,202203,S08000024,EH4 7NX,EH4 7NX
7571,71401,290,14,278,279,49,216,18,3,9,4520,869,202203,S08000024,EH4 7NX,EH4 7NX
7572,71401,290,14,278,279,49,216,18,3,9,4520,869,202203,S08000024,EH4 7NX,EH4 7NX
7573,71420,193,1,254,255,34,163,6,1,2,3192,653,202203,S08000024,EH28 8RH,EH28 8RH
7574,71420,193,1,254,255,34,163,6,1,2,3192,653,202203,S08000024,EH28 8RH,EH28 8RH
7575,71420,193,1,254,255,34,163,6,1,2,3192,653,202203,S08000024,EH28 8RH,EH28 8RH
7576,71434,644,42,721,723,120,506,20,1,2,9956,2056,202203,S08000024,EH12 8XP,EH12 8XP
7577,71434,644,42,721,723,120,506,20,1,2,9956,2056,202203,S08000024,EH12 8XP,EH12 8XP
7578,71434,644,42,721,723,120,506,20,1,2,9956,2056,202203,S08000024,EH12 8XP,EH12 8XP
7579,71449,435,33,523,527,62,417,24,0,6,6646,1498,202203,S08000024,EH10 4RP,EH10 4RP
7580,71449,435,33,523,527,62,417,24,0,6,6646,1498,202203,S08000024,EH10 4RP,EH10 4RP
7581,71449,435,33,523,527,62,417,24,0,6,6646,1498,202203,S08000024,EH10 4RP,EH10 4RP
7582,76000,496,15,590,596,96,391,33,15,5,7677,1642,202203,S08000024,EH41 3NF,EH41 3NF
7583,76000,496,15,590,596,96,391,33,15,5,7677,1642,202203,S08000024,EH41 3NF,EH41 3NF
