dz11_code,loneliness_zscore,rank,deciles
S01012492,-2.2620524190355398,124.0,1
S01012493,-2.336035137882463,100.0,1
S01012494,-2.405207431059689,84.0,1
S01012495,-2.30111097637982,113.0,1
S01012496,-2.199060880358765,133.0,1
S01012497,-2.1442880778141054,147.0,1
S01012498,-2.1263218589674513,154.0,1
S01012499,-2.016254619189402,188.0,1
S01012500,-2.1394523959554066,149.0,1
S01012501,-2.0771345607570204,169.0,1
S01012502,-2.189030593220407,136.0,1
S01012503,-2.0884313048792986,165.0,1
S01012504,-2.153275106573501,145.0,1
S01012505,-2.196768891202496,135.0,1
S01012506,-1.8970931206551231,231.0,1
S01012507,-2.049663521780159,176.0,1
S01012508,-2.0293522817994503,183.0,1
S01012509,-2.105591622935979,159.0,1
S01012510,-2.0786708817133412,168.0,1
S01012511,-2.129955150970575,153.0,1
S01012512,-1.8873643040981567,237.0,1
S01012513,-1.9212092852897904,222.0,1
S01012514,-1.8537264888669471,258.0,1
S01012515,-1.9235670256282422,221.0,1
S01012516,-1.9817145324495464,200.0,1
S01012517,-2.030139553654064,182.0,1
S01012518,-1.457168199230329,707.0,2
S01012519,-1.6001340268894833,526.0,1
S01012520,-1.5471901151851721,587.0,1
S01012521,-1.5256890368192313,620.0,1
S01012522,-1.8208535199103415,284.0,1
S01012523,-1.7471812055807132,359.0,1
S01012524,-1.5347890670169144,604.0,1
S01012525,-1.5908929477302696,538.0,1
S01012526,-1.6160619791261637,498.0,1
S01012527,-1.6526478022613584,459.0,1
S01012528,-1.6720305993789437,441.0,1
S01012529,-1.724115214416748,385.0,1
S01012530,-1.791393523183067,313.0,1
S01012531,-1.22750914308099,1069.0,2
S01012532,-1.5193367540838942,628.0,1
S01012533,-1.5343393753400818,607.0,1
S01012534,-1.5751336905424984,557.0,1
S01012535,-2.0124324408840706,190.0,1
S01012536,-1.8537637136573504,257.0,1
S01012537,-1.854109985154581,256.0,1
S01012538,-1.5923881585763626,534.0,1
S01012539,-1.6478873930815778,463.0,1
S01012540,-1.43761607051211,734.0,2
S01012541,-1.034866940021135,1441.0,3
S01012542,-0.6285998942505958,2409.0,4
S01012543,-0.531197670909445,2669.0,4
S01012544,-0.08984255844594438,3923.0,6
S01012545,1.117806246159059,5845.0,9
S01012546,-0.004679220739449619,4135.0,7
S01012547,1.3223307782237483,5959.0,9
S01012548,-0.6444505076754353,2370.0,4
S01012549,-0.6873893740359589,2274.0,4
S01012550,-0.6780461765646972,2297.0,4
S01012551,-0.6541312001506389,2344.0,4
S01012552,-0.6691544302984688,2309.0,4
S01012553,-0.539646922699865,2641.0,4
S01012554,-0.4737179121124375,2813.0,5
S01012555,-0.5014677503248418,2751.0,5
S01012556,-0.539352204825057,2642.0,4
S01012557,-0.5843395090982341,2526.0,4
S01012558,-0.6576124322533472,2338.0,4
S01012559,-0.6403893635838416,2377.0,4
S01012560,-0.6556921655385637,2343.0,4
S01012561,-0.6664496694310971,2314.0,4
S01012562,-0.7137917083772942,2225.0,4
S01012563,-0.8343226985782847,1919.0,3
S01012564,-0.835916667169962,1917.0,3
S01012565,-0.7077289625081032,2235.0,4
S01012566,-0.6829221220026318,2280.0,4
S01012567,-0.8637488564990812,1861.0,3
S01012568,-0.9985838257148199,1532.0,3
S01012569,-1.3064535276456126,938.0,2
S01012570,-0.16213611873252937,3731.0,6
S01012571,0.20172704364036692,4577.0,7
S01012572,0.7448282869204812,5530.0,9
S01012573,0.5179719882897098,5245.0,8
S01012574,0.7173024893473032,5505.0,9
S01012575,0.7493601649945418,5539.0,9
S01012576,0.5633104815033182,5320.0,8
S01012577,0.6188811476723706,5399.0,8
S01012578,0.7332260102737308,5519.0,9
S01012579,0.6090498151528546,5389.0,8
S01012580,0.6516747605908787,5441.0,8
S01012581,0.5227877152793837,5259.0,8
S01012582,0.38041205214473467,4981.0,8
S01012583,0.37333289529438285,4963.0,8
S01012584,0.8326632595910951,5620.0,9
S01012585,1.192556638752097,5892.0,9
S01012586,0.5557993097143807,5307.0,8
S01012587,0.19016704598918474,4546.0,7
S01012588,0.19619421850384494,4564.0,7
S01012589,0.4522510110943201,5120.0,8
S01012590,0.7632525812100046,5553.0,9
S01012591,0.7691509582255008,5563.0,9
S01012592,0.17237651669014323,4498.0,7
S01012593,0.317952411247575,4810.0,8
S01012594,0.43978109861845055,5103.0,8
S01012595,0.4406191147937638,5105.0,8
S01012596,0.4158950696467211,5052.0,8
S01012597,0.37042165224263746,4953.0,8
S01012598,-0.4232289571245769,2967.0,5
S01012599,-0.9183545013789735,1729.0,3
S01012600,-0.3646993491558203,3140.0,5
S01012601,-0.6140594766789134,2439.0,4
S01012602,-1.213056189227313,1097.0,2
S01012603,-0.4872359236442126,2785.0,5
S01012604,-0.6978162063089011,2253.0,4
S01012605,-0.4777945621757269,2802.0,5
S01012606,-0.1278089610217214,3830.0,6
S01012607,-0.18828298073330618,3640.0,6
S01012608,-0.26302071490521967,3422.0,6
S01012609,-0.4823159630841259,2798.0,5
S01012610,-0.6304091840752414,2402.0,4
S01012611,-0.1919614690802154,3625.0,6
S01012612,-0.29141431037963467,3351.0,5
S01012613,-0.349455219154424,3190.0,5
S01012614,-0.4939791344459888,2769.0,5
S01012615,0.6894112992383095,5478.0,9
S01012616,0.296109002271016,4759.0,7
S01012617,0.07535750459962039,4304.0,7
S01012618,-0.03976019759278951,4047.0,6
S01012619,-0.4268866787908583,2956.0,5
S01012620,-0.09683422953458069,3915.0,6
S01012621,-0.21615097324471635,3560.0,6
S01012622,-0.3901777760380614,3055.0,5
S01012623,-0.34116997287041706,3216.0,5
S01012624,-0.649209602609202,2356.0,4
S01012625,-0.28919709033231616,3359.0,5
S01012626,-0.19317372232214247,3617.0,6
S01012627,-0.05261976646974193,4019.0,6
S01012628,0.12339662926195712,4397.0,7
S01012629,-0.29789317657717895,3336.0,5
S01012630,-0.21308262439984493,3567.0,6
S01012631,-0.2605089025376356,3434.0,6
S01012632,0.7990185296827499,5586.0,9
S01012633,0.39115754643664147,5001.0,8
S01012634,0.1610141883242666,4467.0,7
S01012635,0.14917410116757834,4443.0,7
S01012636,0.9288934304034977,5702.0,9
S01012637,1.048319842513372,5800.0,9
S01012638,0.7877546491709524,5574.0,9
S01012639,0.8739748358661525,5652.0,9
S01012640,0.6924452090629004,5481.0,9
S01012641,0.8765232675842991,5657.0,9
S01012642,0.9024743099855173,5676.0,9
S01012643,0.9046003174631098,5679.0,9
S01012644,0.937850599846237,5709.0,9
S01012645,0.9706602664535898,5736.0,9
S01012646,0.9887325661383537,5748.0,9
S01012647,1.2679427613152752,5931.0,9
S01012648,1.3354520757388868,5967.0,9
S01012649,1.527234493702148,6080.0,9
S01012650,1.4280168143839456,6024.0,9
S01012651,1.524997336184697,6079.0,9
S01012652,1.4006702795224872,6006.0,9
S01012653,1.0571145219591183,5808.0,9
S01012654,1.239671585782296,5913.0,9
S01012655,1.289945523486884,5940.0,9
S01012656,1.8667875412489245,6320.0,10
S01012657,1.821327987984514,6277.0,10
S01012658,1.700055301565757,6189.0,10
S01012659,1.624461246181965,6141.0,10
S01012660,1.8523036755196962,6305.0,10
S01012661,1.4897233150824243,6057.0,9
S01012662,1.8551914911614653,6310.0,10
S01012663,1.9144561008780279,6342.0,10
S01012664,2.3934587499067335,6586.0,10
S01012665,1.4652591179413714,6046.0,9
S01012666,1.4539889667079884,6039.0,9
S01012667,1.5301108640372891,6082.0,9
S01012668,1.6963123156585032,6187.0,10
S01012669,1.639964335014934,6148.0,10
S01012670,1.930030701402203,6360.0,10
S01012671,1.3122805672574682,5955.0,9
S01012672,1.453866290488949,6038.0,9
S01012673,1.5067945986245204,6070.0,9
S01012674,1.5996968624449865,6127.0,10
S01012675,1.591502783619462,6120.0,9
S01012676,0.9622854875593848,5731.0,9
S01012677,0.9855586493762407,5745.0,9
S01012678,0.9714739675099189,5738.0,9
S01012679,1.0134373695628474,5764.0,9
S01012680,1.018590525101584,5775.0,9
S01012681,0.9055681418526371,5680.0,9
S01012682,1.0436585919335963,5795.0,9
S01012683,1.118508956549925,5847.0,9
S01012684,0.47166022555702136,5168.0,8
S01012685,0.2805938229756951,4731.0,7
S01012686,0.16245654998712736,4471.0,7
S01012687,0.27183901383180725,4714.0,7
S01012688,-0.17613089716614197,3678.0,6
S01012689,0.09012530861627985,4331.0,7
S01012690,0.17252109038599303,4500.0,7
S01012691,0.1008693612429215,4347.0,7
S01012692,-0.03532873790751175,4061.0,6
S01012693,0.3165170491482931,4804.0,8
S01012694,,,
S01012695,0.8349767877056689,5623.0,9
S01012696,0.10613098867308027,4361.0,7
S01012697,0.6840384209422594,5474.0,9
S01012698,0.6950686785438912,5485.0,9
S01012699,1.0159400119916107,5769.0,9
S01012700,0.8971805626877316,5674.0,9
S01012701,0.9806048698915882,5743.0,9
S01012702,0.9425066017200994,5713.0,9
S01012703,0.9617688608808126,5730.0,9
S01012704,0.924668960582013,5700.0,9
S01012705,0.9160448327466671,5691.0,9
S01012706,0.918012113814164,5694.0,9
S01012707,0.922147453789545,5699.0,9
S01012708,0.9055842459684237,5681.0,9
S01012709,0.8957344986140413,5671.0,9
S01012710,0.8713826283550171,5651.0,9
S01012711,0.8123790057037855,5594.0,9
S01012712,0.8519029042151887,5637.0,9
S01012713,0.7391116810712741,5522.0,9
S01012714,1.0569591532607077,5807.0,9
S01012715,0.8130278597582677,5595.0,9
S01012716,1.125883747604038,5853.0,9
S01012717,1.7582569232386898,6223.0,10
S01012718,1.0000035816031263,5756.0,9
S01012719,1.0942477984405303,5827.0,9
S01012720,1.0566275054852488,5806.0,9
S01012721,0.7087684197411288,5493.0,9
S01012722,0.6135892567899756,5394.0,8
S01012723,0.8471029433954598,5632.0,9
S01012724,0.8078698792504498,5593.0,9
S01012725,0.8467627112968772,5631.0,9
S01012726,1.1067529996364622,5833.0,9
S01012727,0.9301226370642389,5703.0,9
S01012728,1.017239036674971,5773.0,9
S01012729,0.9373810683967218,5708.0,9
S01012730,0.9493416732745152,5720.0,9
S01012731,0.9706726791793677,5737.0,9
S01012732,0.9092441493807663,5683.0,9
S01012733,0.7402656238991777,5524.0,9
S01012734,0.9121831658367809,5688.0,9
S01012735,0.9112541573875451,5687.0,9
S01012736,0.8486964716327249,5634.0,9
S01012737,0.7321123309333468,5518.0,9
S01012738,0.8266116510641037,5612.0,9
S01012739,0.6192786024392247,5400.0,8
S01012740,0.5709854495339324,5332.0,8
S01012741,0.5930617351513637,5364.0,8
S01012742,0.6493785909154253,5437.0,8
S01012743,0.64072112543048,5422.0,8
S01012744,0.5829439859516343,5347.0,8
S01012745,0.684309439956374,5475.0,9
S01012746,0.5908391279909335,5362.0,8
S01012747,0.6261911128657549,5406.0,8
S01012748,0.630236597003822,5412.0,8
S01012749,0.5763824302624602,5339.0,8
S01012750,0.5698708590509852,5328.0,8
S01012751,0.5903655685352152,5361.0,8
S01012752,0.5578139497596892,5311.0,8
S01012753,0.6636758848008832,5456.0,9
S01012754,0.6705047768240847,5462.0,9
S01012755,0.6476063111295737,5434.0,8
S01012756,0.5554433494565626,5304.0,8
S01012757,0.6948480809634576,5484.0,9
S01012758,0.5985436952287841,5375.0,8
S01012759,0.7492866656885033,5538.0,9
S01012760,0.8922772311228901,5667.0,9
S01012761,0.6093193543867752,5390.0,8
S01012762,0.5268695222356402,5266.0,8
S01012763,0.5601450847978897,5317.0,8
S01012764,0.557978508073458,5312.0,8
S01012765,0.46266912628591944,5149.0,8
S01012766,0.4145812812586196,5048.0,8
S01012767,0.3920686808169733,5004.0,8
S01012768,0.3372865221102683,4863.0,8
S01012769,0.11725455648614475,4384.0,7
S01012770,0.7266957341036804,5513.0,9
S01012771,0.7248201885091792,5512.0,9
S01012772,0.5895936633276526,5360.0,8
S01012773,0.5928364748609721,5363.0,8
S01012774,0.4393702617263141,5101.0,8
S01012775,0.1449747544412952,4434.0,7
S01012776,0.42063106961260366,5065.0,8
S01012777,0.1904432415525798,4547.0,7
S01012778,0.6551813521276062,5444.0,9
S01012779,0.5090611987880255,5234.0,8
S01012780,0.5197937365055737,5251.0,8
S01012781,0.5974802047639871,5373.0,8
S01012782,0.53515634832162,5280.0,8
S01012783,0.47684445601775033,5180.0,8
S01012784,0.4717057769677112,5169.0,8
S01012785,0.31878832340233754,4812.0,8
S01012786,0.10203623238052328,4350.0,7
S01012787,0.18327051262394936,4532.0,7
S01012788,0.8764422552824749,5656.0,9
S01012789,0.7187671600729955,5509.0,9
S01012790,0.64805749292657,5435.0,8
S01012791,0.6345476401953924,5417.0,8
S01012792,0.5429922928841114,5295.0,8
S01012793,0.7877233861194676,5573.0,9
S01012794,0.6053912024296882,5384.0,8
S01012795,0.40384699157067383,5024.0,8
S01012796,0.22397662565659376,4614.0,7
S01012797,0.46604883598796076,5156.0,8
S01012798,0.4657873357499991,5155.0,8
S01012799,0.45891612740155185,5140.0,8
S01012800,0.47252643555739754,5174.0,8
S01012801,0.4324609140443122,5087.0,8
S01012802,0.4267366514893977,5079.0,8
S01012803,0.4781618549432705,5184.0,8
S01012804,0.42015182819015534,5064.0,8
S01012805,0.41422364731532557,5046.0,8
S01012806,0.4555595270634935,5131.0,8
S01012807,0.2909675048451565,4751.0,7
S01012808,0.38409870416681346,4991.0,8
S01012809,0.32348284917955883,4824.0,8
S01012810,0.357734232994537,4916.0,8
S01012811,0.10520586353693877,4357.0,7
S01012812,0.22233302701340482,4611.0,7
S01012813,-0.000646910302139099,4148.0,7
S01012814,-0.19988699967767473,3603.0,6
S01012815,-0.25508573871884543,3454.0,6
S01012816,-0.3663019977571364,3134.0,5
S01012817,-0.1543823847568263,3750.0,6
S01012818,-0.38483796885985566,3076.0,5
S01012819,-0.3367005542339651,3229.0,5
S01012820,-0.28203132293936745,3376.0,5
S01012821,-0.5303045523366804,2674.0,4
S01012822,-0.3219643716533151,3276.0,5
S01012823,-0.3825810384741505,3081.0,5
S01012824,-0.3677768034381617,3129.0,5
S01012825,-0.2635583483099318,3418.0,6
S01012826,-0.369327655326335,3124.0,5
S01012827,-0.5039511757942671,2744.0,5
S01012828,-0.45406262214524756,2872.0,5
S01012829,-0.4594522525161149,2851.0,5
S01012830,-0.39004087228825035,3058.0,5
S01012831,-0.3541091548766509,3172.0,5
S01012832,-0.4862487968689947,2789.0,5
S01012833,-0.407224915809866,3006.0,5
S01012834,-0.448978613714864,2889.0,5
S01012835,-0.3641881435878761,3141.0,5
S01012836,-0.8516522877594322,1885.0,3
S01012837,-0.8857039261468963,1815.0,3
S01012838,-0.8450204146957858,1894.0,3
S01012839,-0.748032373922507,2122.0,4
S01012840,-0.6355578107785079,2387.0,4
S01012841,-0.6299276689669925,2405.0,4
S01012842,-0.8920892392884117,1794.0,3
S01012843,-0.5893222757654143,2516.0,4
S01012844,-0.869768729092402,1844.0,3
S01012845,-0.943770427357579,1669.0,3
S01012846,0.5586457633037786,5313.0,8
S01012847,0.2519066002514092,4675.0,7
S01012848,-1.0906003276118557,1323.0,2
S01012849,-1.1615766964167549,1195.0,2
S01012850,-1.1253397927920035,1254.0,2
S01012851,-1.2104113626650905,1103.0,2
S01012852,-1.2508529118424776,1026.0,2
S01012853,-1.1443204454246876,1222.0,2
S01012854,-1.195779973274008,1125.0,2
S01012855,-1.2336028675290307,1057.0,2
S01012856,-1.1065173803779669,1293.0,2
S01012857,-1.244826364874248,1038.0,2
S01012858,-1.2871520749748717,971.0,2
S01012859,-1.2082941245170407,1107.0,2
S01012860,-1.4177306778476344,765.0,2
S01012861,-1.1915536236083737,1133.0,2
S01012862,-2.2868534437451813,117.0,1
S01012863,-1.2457040739581,1035.0,2
S01012864,-1.946987438686815,211.0,1
S01012865,-1.7431034559836553,366.0,1
S01012866,-1.83886177796537,269.0,1
S01012867,-2.0847726917656217,167.0,1
S01012868,,,
S01012869,-2.0679982247619595,171.0,1
S01012870,-1.5979961102957216,527.0,1
S01012871,-1.6771179604632482,436.0,1
S01012872,-1.6675596975040021,445.0,1
S01012873,-1.8381635545944395,271.0,1
S01012874,-1.441718905499907,725.0,2
S01012875,-1.468359390075599,688.0,2
S01012876,-1.6076183046503223,518.0,1
S01012877,-1.5961836558183882,529.0,1
S01012878,-1.1369760955511024,1232.0,2
S01012879,-1.2800979913437016,982.0,2
S01012880,-1.379654501679248,816.0,2
S01012881,-1.2874324534444503,969.0,2
S01012882,-1.0320635670911735,1448.0,3
S01012883,-1.097481479541406,1313.0,2
S01012884,-1.2284073785874203,1066.0,2
S01012885,-1.1569066163369812,1204.0,2
S01012886,-1.3277306474304493,893.0,2
S01012887,-1.3059025955680728,940.0,2
S01012888,-1.3883147900314905,800.0,2
S01012889,-1.1308595374789792,1243.0,2
S01012890,-1.0574766143757581,1395.0,3
S01012891,-1.1064249656615543,1295.0,2
S01012892,-1.3797784217771643,813.0,2
S01012893,-1.4082521070287615,776.0,2
S01012894,-0.8927627583184248,1790.0,3
S01012895,-0.14482524431936245,3779.0,6
S01012896,0.013909956132437638,4180.0,7
S01012897,0.36380252418994186,4939.0,8
S01012898,0.6250372291755375,5405.0,8
S01012899,,,
S01012900,-0.6340451677657718,2391.0,4
S01012901,0.2162359875798807,4603.0,7
S01012902,0.21062436614317726,4592.0,7
S01012903,0.19520711645118358,4560.0,7
S01012904,-0.020770228187200458,4099.0,7
S01012905,0.19002652939248063,4545.0,7
S01012906,0.09417573258427465,4338.0,7
S01012907,0.11345174180963946,4373.0,7
S01012908,-0.07752149829440302,3955.0,6
S01012909,0.10186377080126326,4349.0,7
S01012910,-0.15281850223359936,3752.0,6
S01012911,-0.2216183893936104,3543.0,6
S01012912,,,
S01012913,-0.13531687075156015,3812.0,6
S01012914,-0.325008824089743,3264.0,5
S01012915,-0.5960552438903146,2497.0,4
S01012916,0.11883538662903433,4388.0,7
S01012917,0.13795176507952736,4422.0,7
S01012918,0.027166525491611502,4207.0,7
S01012919,-0.1381666776390639,3803.0,6
S01012920,0.17801136798551492,4514.0,7
S01012921,-0.04011131078576613,4045.0,6
S01012922,0.09086773071484566,4333.0,7
S01012923,0.04564195091895683,4246.0,7
S01012924,-0.018575196391245604,4102.0,7
S01012925,-0.18921827187100618,3635.0,6
S01012926,-0.17500826296486705,3687.0,6
S01012927,0.004412336637679015,4163.0,7
S01012928,-0.3511918487374334,3185.0,5
S01012929,0.0039794832480126,4162.0,7
S01012930,-0.5954425438771052,2500.0,4
S01012931,-0.5274959811003643,2681.0,4
S01012932,-0.6613184211371096,2326.0,4
S01012933,-0.5997740891219504,2487.0,4
S01012934,-0.6633067532413046,2323.0,4
S01012935,-0.6753974161234964,2301.0,4
S01012936,-0.6799236864242498,2292.0,4
S01012937,-0.752402463907258,2115.0,4
S01012938,-0.8287327977864257,1929.0,3
S01012939,-0.7818231741396886,2038.0,3
S01012940,-0.6987802152623708,2252.0,4
S01012941,-0.823787789324002,1938.0,3
S01012942,-0.8201733190237037,1946.0,3
S01012943,-0.9317755420629495,1696.0,3
S01012944,-0.8757736855515055,1834.0,3
S01012945,-1.1009911677697897,1307.0,2
S01012946,-0.9598789868291562,1628.0,3
S01012947,-1.0786836781941824,1347.0,2
S01012948,-1.1728772406329255,1183.0,2
S01012949,-1.1991055686189496,1119.0,2
S01012950,-1.1414162717542071,1226.0,2
S01012951,-1.247432354875885,1031.0,2
S01012952,-1.2022476572005782,1115.0,2
S01012953,-1.0091904957309306,1503.0,3
S01012954,-1.0800707373489038,1343.0,2
S01012955,-1.003420974504528,1516.0,3
S01012956,-0.894308933325823,1784.0,3
S01012957,-0.9801334677368421,1579.0,3
S01012958,-0.9536506808023718,1648.0,3
S01012959,-0.9681478990748638,1611.0,3
S01012960,-0.9676569940732377,1612.0,3
S01012961,-0.9177681895546451,1731.0,3
S01012962,-0.9917430939603321,1548.0,3
S01012963,-0.7172621570392641,2213.0,4
S01012964,-0.7375333370113311,2156.0,4
S01012965,-0.590945186590487,2514.0,4
S01012966,-0.693538002182738,2262.0,4
S01012967,-0.7336861262525188,2170.0,4
S01012968,-0.77483023608503,2061.0,4
S01012969,-0.7437406574610771,2139.0,4
S01012970,-0.42808443186376605,2952.0,5
S01012971,-0.5768642205875085,2541.0,4
S01012972,-0.568678335168627,2559.0,4
S01012973,-0.5077087543081223,2730.0,5
S01012974,-0.43996949023641585,2916.0,5
S01012975,-0.6642536397824977,2322.0,4
S01012976,-0.7092879663222171,2230.0,4
S01012977,-0.7352119098191611,2165.0,4
S01012978,-0.6120035270100248,2444.0,4
S01012979,-0.5576256530582869,2587.0,4
S01012980,-0.6337409211314747,2392.0,4
S01012981,-0.518543763081132,2700.0,4
S01012982,-0.5981958149271591,2492.0,4
S01012983,-0.8253246199047148,1934.0,3
S01012984,-0.5795357373711223,2535.0,4
S01012985,-0.7146029715803706,2223.0,4
S01012986,-0.8126305958183415,1966.0,3
S01012987,-0.6317423815523275,2395.0,4
S01012988,-0.6345229072928509,2390.0,4
S01012989,-0.8153251397960978,1958.0,3
S01012990,-0.3945949163030236,3040.0,5
S01012991,-0.4085163651836376,3003.0,5
S01012992,-0.506631728719423,2734.0,5
S01012993,-0.5002437879295266,2752.0,5
S01012994,-0.3890150176031277,3061.0,5
S01012995,-0.3055071851769441,3315.0,5
S01012996,-0.32317194255800696,3269.0,5
S01012997,-0.3636871910739581,3143.0,5
S01012998,-0.1795453015202318,3665.0,6
S01012999,-0.30470298231081416,3318.0,5
S01013000,-0.34626985403356203,3201.0,5
S01013001,-1.0711729876085487,1363.0,3
S01013002,-1.113004561507798,1278.0,2
S01013003,-1.0998653669215457,1308.0,2
S01013004,-1.1052928009265204,1297.0,2
S01013005,-1.1743564029096625,1179.0,2
S01013006,-1.2132185786842868,1095.0,2
S01013007,-0.9835487856303812,1572.0,3
